Id_Provincia,Provincia,Fecha,Accesos telefonía fija por cada 100 hab,Accesos telefonía fija por cada 100 hogares
1,Buenos Aires,2014-03-31,26.71754097637023,85.26487965836321
2,Capital Federal,2014-03-31,52.66310752251635,128.57034093318336
3,Catamarca,2014-03-31,10.034940315611353,39.44659590264262
4,Chaco,2014-03-31,9.094093463116192,34.022053433325745
5,Chubut,2014-03-31,17.657914414568747,57.59462956340335
6,Córdoba,2014-03-31,21.09164300566625,68.8842540851804
7,Corrientes,2014-03-31,9.713546014023905,36.884951176157685
8,Entre Ríos,2014-03-31,17.14151596972427,57.326999825392434
9,Formosa,2014-03-31,7.377900390215247,28.984601436832925
10,Jujuy,2014-03-31,7.814437989654778,30.555215970809485
11,La Pampa,2014-03-31,21.26068376068376,64.52300554426003
12,La Rioja,2014-03-31,10.979221909123908,41.24124436673224
13,Mendoza,2014-03-31,17.259200413035764,61.83957224588023
14,Misiones,2014-03-31,9.492694978059705,34.84645472513624
15,Neuquén,2014-03-31,15.269578986624383,51.28707106120783
16,Río Negro,2014-03-31,17.693214146386953,57.514775906879166
17,Salta,2014-03-31,10.763841269154527,44.43693741597711
18,San Juan,2014-03-31,12.708558374996452,49.88615189685285
19,San Luis,2014-03-31,10.924384262072753,38.16769687093303
20,Santa Cruz,2014-03-31,13.171295516057151,44.25045697812372
21,Santa Fe,2014-03-31,22.927498048534865,72.91043546719332
22,Santiago del Estero,2014-03-31,7.7298672793691665,31.145180043689663
23,Tierra del Fuego,2014-03-31,22.23456302211805,74.97587427048389
24,Tucumán,2014-03-31,13.474601741015713,54.39036615631549
1,Buenos Aires,2014-06-30,26.60523597024805,84.7441241160982
2,Capital Federal,2014-06-30,52.56115664138207,127.67682065177208
3,Catamarca,2014-06-30,10.018866051037632,39.38290014912079
4,Chaco,2014-06-30,9.057581701771776,33.88517475451896
5,Chubut,2014-06-30,17.572592852303174,57.31467490313664
6,Córdoba,2014-06-30,20.908244627110435,68.2846439293108
7,Corrientes,2014-06-30,9.69140692905088,36.80062924592909
8,Entre Ríos,2014-06-30,17.118674622024724,57.25011995054216
9,Formosa,2014-06-30,7.368081414107943,28.945727617181344
10,Jujuy,2014-06-30,7.822938153303573,30.588114484807683
11,La Pampa,2014-06-30,21.446048482314524,65.08533643106067
12,La Rioja,2014-06-30,10.898970404300613,40.93921448647079
13,Mendoza,2014-06-30,17.20490069178541,61.64439414267319
14,Misiones,2014-06-30,9.452613486248715,34.69889670863214
15,Neuquén,2014-06-30,15.220315610538208,51.12054549024028
16,Río Negro,2014-06-30,17.622707578263892,57.28474815127722
17,Salta,2014-06-30,10.746755254519533,44.36563313028782
18,San Juan,2014-06-30,12.668242031337106,49.72714159528583
19,San Luis,2014-06-30,10.885829793920244,38.03225642360184
20,Santa Cruz,2014-06-30,13.108802806637565,44.03788938194539
21,Santa Fe,2014-06-30,22.802567522289475,72.51280305373346
22,Santiago del Estero,2014-06-30,7.698043439395459,31.0166863588248
23,Tierra del Fuego,2014-06-30,22.078255986251413,74.44391212100471
24,Tucumán,2014-06-30,13.493543256830517,54.466092069648006
1,Buenos Aires,2014-09-30,26.690622077147815,84.85049828768376
2,Capital Federal,2014-09-30,52.69002111099782,127.34607521513811
3,Catamarca,2014-09-30,10.02049664357937,39.38997603833866
4,Chaco,2014-09-30,9.346106274614703,34.965155068203586
5,Chubut,2014-09-30,17.573277236841633,57.32003109310983
6,Córdoba,2014-09-30,20.738111927476435,67.73007744618815
7,Corrientes,2014-09-30,9.938516000252456,37.739527330350086
8,Entre Ríos,2014-09-30,17.59380928180404,58.84005747141104
9,Formosa,2014-09-30,7.361756103332538,28.92141114065608
10,Jujuy,2014-09-30,7.823840741547862,30.592296294688165
11,La Pampa,2014-09-30,21.195751155918245,64.32646875278594
12,La Rioja,2014-09-30,10.832858726844018,40.69140140553948
13,Mendoza,2014-09-30,17.148031549190787,61.44229016568013
14,Misiones,2014-09-30,9.515337809020362,34.930278542757605
15,Neuquén,2014-09-30,15.159363265893026,50.91820157625519
16,Río Negro,2014-09-30,17.573203579807107,57.12550664463557
17,Salta,2014-09-30,10.723058232719929,44.2692898092165
18,San Juan,2014-09-30,12.715469239566952,49.91364236137185
19,San Luis,2014-09-30,10.781882343948396,37.67016075786913
20,Santa Cruz,2014-09-30,13.106011222311697,44.03255069943208
21,Santa Fe,2014-09-30,22.90249728813358,72.83111908675524
22,Santiago del Estero,2014-09-30,7.68847744902452,30.97824658542355
23,Tierra del Fuego,2014-09-30,21.96870443902472,74.0812904979836
24,Tucumán,2014-09-30,13.515556427152967,54.55621423045196
1,Buenos Aires,2014-12-31,26.963167695953384,85.54809357132712
2,Capital Federal,2014-12-31,52.93347683369339,127.29050948547074
3,Catamarca,2014-12-31,9.98875020903328,39.26554516389279
4,Chaco,2014-12-31,9.277416571657474,34.70845725917216
5,Chubut,2014-12-31,17.755560984918066,57.91552507431257
6,Córdoba,2014-12-31,20.647162152746336,67.4334465015363
7,Corrientes,2014-12-31,9.8872474720186,37.54509414908991
8,Entre Ríos,2014-12-31,17.51074588261622,58.56256968734249
9,Formosa,2014-12-31,7.313690364599607,28.73285732795952
10,Jujuy,2014-12-31,7.812454593636398,30.547965218520545
11,La Pampa,2014-12-31,21.412787358006167,64.98532420172552
12,La Rioja,2014-12-31,10.736963316334922,40.33161688980433
13,Mendoza,2014-12-31,17.493758236031585,62.68139024562894
14,Misiones,2014-12-31,9.46718701302221,34.753735473159935
15,Neuquén,2014-12-31,15.285469183913325,51.34258828932764
16,Río Negro,2014-12-31,17.800559852245183,57.86540833892296
17,Salta,2014-12-31,10.67764493093342,44.08228885385612
18,San Juan,2014-12-31,12.961683772247133,50.880317470504544
19,San Luis,2014-12-31,10.841950903654611,37.88037853023806
20,Santa Cruz,2014-12-31,13.17337343434728,44.26098450124714
21,Santa Fe,2014-12-31,22.78710396406377,72.46444285179521
22,Santiago del Estero,2014-12-31,7.64648544443035,30.80925461551232
23,Tierra del Fuego,2014-12-31,21.95860743785111,74.04940827071053
24,Tucumán,2014-12-31,13.473395752454898,54.38648904686395
1,Buenos Aires,2015-03-31,28.930004632901312,91.60693229646868
2,Capital Federal,2015-03-31,53.53260905172922,128.08327729155988
3,Catamarca,2015-03-31,9.893687472511916,38.89192492274674
4,Chaco,2015-03-31,9.152741476536937,34.241963402977824
5,Chubut,2015-03-31,18.509623918152325,60.3750535542664
6,Córdoba,2015-03-31,20.510624770548,66.98738503661372
7,Corrientes,2015-03-31,10.17378123942516,38.63313577873885
8,Entre Ríos,2015-03-31,17.451178400048594,58.36321252996384
9,Formosa,2015-03-31,7.248186394800507,28.47540191722852
10,Jujuy,2015-03-31,7.787330791177135,30.4496291301416
11,La Pampa,2015-03-31,22.474137578142816,68.20658443517614
12,La Rioja,2015-03-31,10.62838096278892,39.92364610379615
13,Mendoza,2015-03-31,18.053147946232343,64.68561683424993
14,Misiones,2015-03-31,9.33119905983902,34.25452719727516
15,Neuquén,2015-03-31,15.584143901038846,52.34549475450198
16,Río Negro,2015-03-31,18.30850849699514,59.516364978991696
17,Salta,2015-03-31,10.620185178487468,43.84489757827446
18,San Juan,2015-03-31,13.359434540265095,52.44156716776075
19,San Luis,2015-03-31,10.97413100462466,38.34206435165742
20,Santa Cruz,2015-03-31,18.170735932917744,61.05072655497582
21,Santa Fe,2015-03-31,22.623189162913132,71.94307671803227
22,Santiago del Estero,2015-03-31,7.580289366119509,30.542569460480397
23,Tierra del Fuego,2015-03-31,22.145289744643076,74.67825542943963
24,Tucumán,2015-03-31,13.383779312188562,54.0246472420744
1,Buenos Aires,2015-06-30,28.03282454819024,88.58980634230011
2,Capital Federal,2015-06-30,54.18247868999331,128.9855614748156
3,Catamarca,2015-06-30,9.869685156513976,38.79725630910136
4,Chaco,2015-06-30,9.126893793470572,34.145007288032886
5,Chubut,2015-06-30,19.01144446132592,62.01026858515954
6,Córdoba,2015-06-30,20.3168437274419,66.35394389865327
7,Corrientes,2015-06-30,10.148567624077527,38.53706169551709
8,Entre Ríos,2015-06-30,17.406600364608305,58.21369227339967
9,Formosa,2015-06-30,7.230156289413578,28.40445533465916
10,Jujuy,2015-06-30,7.763332718975141,30.35549101860816
11,La Pampa,2015-06-30,22.78517939397829,69.15033952775983
12,La Rioja,2015-06-30,10.591585647738505,39.78462734189642
13,Mendoza,2015-06-30,18.597374689381063,66.63496525842672
14,Misiones,2015-06-30,9.30193805104174,34.146688086999504
15,Neuquén,2015-06-30,15.78557926878524,53.02120131755308
16,Río Negro,2015-06-30,18.82754737902215,61.2028779658649
17,Salta,2015-06-30,10.583701002844244,43.69369927897879
18,San Juan,2015-06-30,13.650598851873225,53.584056915281096
19,San Luis,2015-06-30,11.109429774785,38.81427742736091
20,Santa Cruz,2015-06-30,18.42160410613136,61.89000042032702
21,Santa Fe,2015-06-30,22.51706460767233,71.60528748572804
22,Santiago del Estero,2015-06-30,7.560058149316055,30.46085392242915
23,Tierra del Fuego,2015-06-30,22.495377346695708,75.85426466672584
24,Tucumán,2015-06-30,13.335093061329664,53.82747869676729
1,Buenos Aires,2015-09-30,28.239033838370965,89.06135070800715
2,Capital Federal,2015-09-30,53.26856447763112,126.1703101858086
3,Catamarca,2015-09-30,9.871807127080997,38.80604394517731
4,Chaco,2015-09-30,9.36108058945056,35.021733608590694
5,Chubut,2015-09-30,19.360751142236754,63.15240017446301
6,Córdoba,2015-09-30,20.361877374174085,66.50203097814187
7,Corrientes,2015-09-30,10.33640494036708,39.250987878120455
8,Entre Ríos,2015-09-30,17.772948854719335,59.439739407005135
9,Formosa,2015-09-30,7.205624810391903,28.30858203143517
10,Jujuy,2015-09-30,7.787140218976209,30.449251909072057
11,La Pampa,2015-09-30,22.891678478603176,69.4747721009116
12,La Rioja,2015-09-30,10.486262402092317,39.38995556642615
13,Mendoza,2015-09-30,18.970248174774028,67.97271375384865
14,Misiones,2015-09-30,9.498347403277094,34.86869842324018
15,Neuquén,2015-09-30,15.900330813472626,53.40916280263056
16,Río Negro,2015-09-30,19.10770818564897,62.11534706245328
17,Salta,2015-09-30,10.558193553371614,43.58969804207767
18,San Juan,2015-09-30,13.953132944207972,54.77275486517421
19,San Luis,2015-09-30,11.1156860207257,38.837179541475855
20,Santa Cruz,2015-09-30,18.63659570853788,62.61804362716955
21,Santa Fe,2015-09-30,22.5399656100402,71.67871120770025
22,Santiago del Estero,2015-09-30,7.4389685146585265,29.973088573694405
23,Tierra del Fuego,2015-09-30,22.972761018455586,77.46997245179064
24,Tucumán,2015-09-30,13.373418835467154,53.98345608919152
1,Buenos Aires,2015-12-31,28.1671124658016,88.65343142894841
2,Capital Federal,2015-12-31,51.4486921823214,121.24450781509697
3,Catamarca,2015-12-31,9.854669474064613,38.73882761478208
4,Chaco,2015-12-31,9.000381846482144,33.67249316613135
5,Chubut,2015-12-31,19.42777499087157,63.3721539110787
6,Córdoba,2015-12-31,20.130016324551665,65.74517404759145
7,Corrientes,2015-12-31,10.014337978246669,38.02823342184335
8,Entre Ríos,2015-12-31,17.242254846846546,57.66524674308451
9,Formosa,2015-12-31,7.148421713371798,28.083913249104796
10,Jujuy,2015-12-31,7.787041094079922,30.44908078053616
11,La Pampa,2015-12-31,23.15470348063956,70.27303333157069
12,La Rioja,2015-12-31,10.428956888021329,39.174943635366525
13,Mendoza,2015-12-31,19.063511336687124,68.30737918043359
14,Misiones,2015-12-31,9.34545729609622,34.30770146927035
15,Neuquén,2015-12-31,17.36832183913236,58.34081767203397
16,Río Negro,2015-12-31,19.216618909602047,62.47002863758261
17,Salta,2015-12-31,10.5237188497561,43.44776760555386
18,San Juan,2015-12-31,14.058612416408096,55.1871387470562
19,San Luis,2015-12-31,11.066490614423694,38.66560226082979
20,Santa Cruz,2015-12-31,16.323798720701525,54.8494523738069
21,Santa Fe,2015-12-31,22.24071514924256,70.72733423553952
22,Santiago del Estero,2015-12-31,7.350989896692907,29.618888735218864
23,Tierra del Fuego,2015-12-31,23.060546266486657,77.76902197705981
24,Tucumán,2015-12-31,13.345128960561514,53.86977904390605
1,Buenos Aires,2016-03-31,29.03652486238087,91.20286036658274
2,Capital Federal,2016-03-31,52.618074677783554,123.3742130365199
3,Catamarca,2016-03-31,9.680359123422388,38.05348056728375
4,Chaco,2016-03-31,8.864295504419287,33.163322364582605
5,Chubut,2016-03-31,21.359314645326865,69.67235941007644
6,Córdoba,2016-03-31,19.55555159787821,63.868863901582486
7,Corrientes,2016-03-31,9.473530648191662,35.97443602485551
8,Entre Ríos,2016-03-31,16.774747445328995,56.10158854817458
9,Formosa,2016-03-31,7.0585389121281485,27.730854527438304
10,Jujuy,2016-03-31,7.690346923002476,30.07099607709364
11,La Pampa,2016-03-31,24.15325688259461,73.30378811860292
12,La Rioja,2016-03-31,10.17614949806284,38.22526288091166
13,Mendoza,2016-03-31,20.060109059519547,71.87827100468289
14,Misiones,2016-03-31,9.604889330150112,35.26003993770451
15,Neuquén,2016-03-31,16.273332417240024,54.6624588069859
16,Río Negro,2016-03-31,20.63782528763656,67.08997829683115
17,Salta,2016-03-31,10.354854362799628,42.750466326330255
18,San Juan,2016-03-31,15.324483478704618,60.15603995888136
19,San Luis,2016-03-31,11.192598325593782,39.1060356044691
20,Santa Cruz,2016-03-31,14.466949881925578,48.609624567758935
21,Santa Fe,2016-03-31,21.715315598516856,69.05645210790232
22,Santiago del Estero,2016-03-31,6.898045726658481,27.793774084259347
23,Tierra del Fuego,2016-03-31,25.11217700758162,84.68746602891619
24,Tucumán,2016-03-31,13.168161532668163,53.15522881564599
1,Buenos Aires,2016-06-30,29.217269546865914,91.58215312438058
2,Capital Federal,2016-06-30,51.66214259103471,121.27388626218104
3,Catamarca,2016-06-30,9.629011671907744,37.85150420234074
4,Chaco,2016-06-30,8.920368087971148,33.372766406877034
5,Chubut,2016-06-30,20.000624363712674,65.23898691497847
6,Córdoba,2016-06-30,19.51882996142425,63.74839342396024
7,Corrientes,2016-06-30,9.48736215357487,36.02681258983789
8,Entre Ríos,2016-06-30,16.875439923655993,56.43798462546313
9,Formosa,2016-06-30,6.974546662170236,27.40075188475584
10,Jujuy,2016-06-30,7.6624192049056,29.961525789412157
11,La Pampa,2016-06-30,23.686583990980832,71.88703578603827
12,La Rioja,2016-06-30,10.167539267015709,38.19249039363408
13,Mendoza,2016-06-30,19.423709384680468,69.59727832818035
14,Misiones,2016-06-30,9.18842751008694,33.730829829928055
15,Neuquén,2016-06-30,15.75396332629662,52.917081100736894
16,Río Negro,2016-06-30,19.923528049131885,64.7670868057947
17,Salta,2016-06-30,10.30914550833682,42.56123175888247
18,San Juan,2016-06-30,14.368278615972374,56.401913372582015
19,San Luis,2016-06-30,11.026854864294911,38.52640730276027
20,Santa Cruz,2016-06-30,13.46141561748092,45.22867801114007
21,Santa Fe,2016-06-30,21.67033565395639,68.91308899769413
22,Santiago del Estero,2016-06-30,7.044250620148835,28.38264817019959
23,Tierra del Fuego,2016-06-30,24.318647540983605,82.00742852206963
24,Tucumán,2016-06-30,13.043381148558096,52.65098200287513
1,Buenos Aires,2016-09-30,28.33383755317129,88.62800683780968
2,Capital Federal,2016-09-30,52.45462215949656,123.08694309786956
3,Catamarca,2016-09-30,9.678448258676712,38.04635307485845
4,Chaco,2016-09-30,8.880978810463775,33.2260648916315
5,Chubut,2016-09-30,20.41128149526773,66.5816269063549
6,Córdoba,2016-09-30,19.497155275776056,63.67859544833272
7,Corrientes,2016-09-30,9.475297488352645,35.981616778599864
8,Entre Ríos,2016-09-30,16.810803349397936,56.222584286926114
9,Formosa,2016-09-30,7.042381015819012,27.667769360325845
10,Jujuy,2016-09-30,7.666864500253389,29.979547718457923
11,La Pampa,2016-09-30,23.8845833249209,72.48901416341323
12,La Rioja,2016-09-30,10.1712420399208,38.20694507261672
13,Mendoza,2016-09-30,19.77417423327269,70.85471335763904
14,Misiones,2016-09-30,9.173568039960688,33.67720269372798
15,Neuquén,2016-09-30,16.140704314720814,54.21833121080199
16,Río Negro,2016-09-30,20.25336411238106,65.84148222040204
17,Salta,2016-09-30,10.312071477387292,42.57446257446257
18,San Juan,2016-09-30,15.008292095403162,58.91528941864671
19,San Luis,2016-09-30,11.117311161951529,38.84335713821514
20,Santa Cruz,2016-09-30,13.512745992519774,45.4045274591412
21,Santa Fe,2016-09-30,21.57227041634432,68.6019737812399
22,Santiago del Estero,2016-09-30,6.9740345142404765,28.099999142521504
23,Tierra del Fuego,2016-09-30,24.689748172837778,83.26540243693152
24,Tucumán,2016-09-30,13.083533562785462,52.814130570465615
1,Buenos Aires,2016-12-31,28.86000888998347,90.08412085339846
2,Capital Federal,2016-12-31,52.86632024844553,125.25230170249375
3,Catamarca,2016-12-31,9.612348754359926,37.7868339783433
4,Chaco,2016-12-31,8.792840962987153,32.89655884645153
5,Chubut,2016-12-31,21.069818523057148,68.73097300479354
6,Córdoba,2016-12-31,19.44147167622814,63.49709789270407
7,Corrientes,2016-12-31,9.405928684692944,35.71832479479028
8,Entre Ríos,2016-12-31,16.652271410107588,55.692699130394274
9,Formosa,2016-12-31,7.010461416815633,27.542412597244358
10,Jujuy,2016-12-31,7.62229268641976,29.80537593508305
11,La Pampa,2016-12-31,23.99060681581416,72.81080231278494
12,La Rioja,2016-12-31,10.071140596002474,37.831286684428775
13,Mendoza,2016-12-31,19.89234319273992,71.27871072234782
14,Misiones,2016-12-31,9.517662410809836,34.94066966250731
15,Neuquén,2016-12-31,16.09821482200381,54.07618218309634
16,Río Negro,2016-12-31,20.42328398573717,66.39427615108553
17,Salta,2016-12-31,10.249443380773156,42.31633545503134
18,San Juan,2016-12-31,15.194159503190278,59.645408976630655
19,San Luis,2016-12-31,11.081312116998816,38.7179191916284
20,Santa Cruz,2016-12-31,14.1727203713539,47.62399298238538
21,Santa Fe,2016-12-31,21.613991117587418,68.73486894820977
22,Santiago del Estero,2016-12-31,6.842922969493857,27.57188976546298
23,Tierra del Fuego,2016-12-31,24.612040640954355,83.00551921068895
24,Tucumán,2016-12-31,13.043025257332811,52.65108245793483
1,Buenos Aires,2017-03-31,29.03652486238087,91.20286036658274
2,Capital Federal,2017-03-31,52.618074677783554,123.3742130365199
3,Catamarca,2017-03-31,9.680359123422388,38.05348056728375
4,Chaco,2017-03-31,8.864295504419287,33.163322364582605
5,Chubut,2017-03-31,21.359314645326865,69.67235941007644
6,Córdoba,2017-03-31,19.55555159787821,63.868863901582486
7,Corrientes,2017-03-31,9.473530648191662,35.97443602485551
8,Entre Ríos,2017-03-31,16.774747445328995,56.10158854817458
9,Formosa,2017-03-31,7.0585389121281485,27.730854527438304
10,Jujuy,2017-03-31,7.690346923002476,30.07099607709364
11,La Pampa,2017-03-31,24.15325688259461,73.30378811860292
12,La Rioja,2017-03-31,10.17614949806284,38.22526288091166
13,Mendoza,2017-03-31,20.060109059519547,71.87827100468289
14,Misiones,2017-03-31,9.604889330150112,35.26003993770451
15,Neuquén,2017-03-31,16.273332417240024,54.6624588069859
16,Río Negro,2017-03-31,20.63782528763656,67.08997829683115
17,Salta,2017-03-31,10.354854362799628,42.750466326330255
18,San Juan,2017-03-31,15.324483478704618,60.15603995888136
19,San Luis,2017-03-31,11.192598325593782,39.1060356044691
20,Santa Cruz,2017-03-31,14.466949881925578,48.609624567758935
21,Santa Fe,2017-03-31,21.715315598516856,69.05645210790232
22,Santiago del Estero,2017-03-31,6.898045726658481,27.793774084259347
23,Tierra del Fuego,2017-03-31,25.11217700758162,84.68746602891619
24,Tucumán,2017-03-31,13.168161532668163,53.15522881564599
1,Buenos Aires,2017-06-30,29.217269546865914,91.58215312438058
2,Capital Federal,2017-06-30,51.66214259103471,121.27388626218104
3,Catamarca,2017-06-30,9.629011671907744,37.85150420234074
4,Chaco,2017-06-30,8.920368087971148,33.372766406877034
5,Chubut,2017-06-30,20.000624363712674,65.23898691497847
6,Córdoba,2017-06-30,19.51882996142425,63.74839342396024
7,Corrientes,2017-06-30,9.48736215357487,36.02681258983789
8,Entre Ríos,2017-06-30,16.875439923655993,56.43798462546313
9,Formosa,2017-06-30,6.974546662170236,27.40075188475584
10,Jujuy,2017-06-30,7.6624192049056,29.961525789412157
11,La Pampa,2017-06-30,23.686583990980832,71.88703578603827
12,La Rioja,2017-06-30,10.167539267015709,38.19249039363408
13,Mendoza,2017-06-30,19.423709384680468,69.59727832818035
14,Misiones,2017-06-30,9.18842751008694,33.730829829928055
15,Neuquén,2017-06-30,15.75396332629662,52.917081100736894
16,Río Negro,2017-06-30,19.923528049131885,64.7670868057947
17,Salta,2017-06-30,10.30914550833682,42.56123175888247
18,San Juan,2017-06-30,14.368278615972374,56.401913372582015
19,San Luis,2017-06-30,11.026854864294911,38.52640730276027
20,Santa Cruz,2017-06-30,13.46141561748092,45.22867801114007
21,Santa Fe,2017-06-30,21.67033565395639,68.91308899769413
22,Santiago del Estero,2017-06-30,7.044250620148835,28.38264817019959
